lga_code,lga_name,latitude,longitude
22310,Glen Eira City,-37.8745813,145.0231103
23430,Kingston City,-37.92989171,145.11723957
24330,Maribyrnong City,-37.7895676,144.8662808
20660,Banyule City,-37.75708389,145.0606842
25900,Port Phillip City,-37.8667346,144.9793854
21110,Boroondara City,-37.83216095,145.06367493
22170,Frankston City,-38.0808115,145.2060684
24600,Melbourne City,-37.81963436,144.96578732
24970,Monash City,-37.8662796,145.09703064
20910,Bayside City,-37.9139595,145.01174927
24600,Melbourne City,-37.80891418,144.97543335
21180,Brimbank City,-37.79152635,144.82298367
20660,Banyule City,-37.7265669,145.0763567
21180,Brimbank City,-37.74979401,144.79853821
21890,Darebin City,-37.73939133,145.00779724
24970,Monash City,-37.9073977,145.1411124
24970,Monash City,-37.9074065,145.1411144
20910,Bayside City,-37.93707709,145.01212995
23270,Hume City,-37.59721591,144.6997389
27350,Yarra City,-37.8075716,144.9754111
22170,Frankston City,-38.0808108,145.2060634
23270,Hume City,-37.5990084,144.9131259
23670,Knox City,-37.8390036,145.2663468
25250,Moreland City,-37.7683813,144.97255282
25710,Nillumbik Shire,-37.69032807,145.09179837
24410,Maroondah City,-37.8354352,145.277862
24650,Melton City,-37.7027223,144.7389308
21110,Boroondara City,-37.8570431,145.0652454
21110,Boroondara City,-37.8571495,145.0654858
20910,Bayside City,-37.92272128,145.00714326
21180,Brimbank City,-37.79141067,144.82293397
22170,Frankston City,-38.0888025,145.1766902
25900,Port Phillip City,-37.87602997,144.99688721
22310,Glen Eira City,-37.90655518,145.06871033
24410,Maroondah City,-37.80899429,145.24752808
24600,Melbourne City,-37.80916214,144.9611969
23110,Hobsons Bay City,-37.86075592,144.90232849
26350,Stonnington City,-37.84960175,145.02319336
22170,Frankston City,-38.0809266,145.2060919
24600,Melbourne City,-37.8340955,144.98189124
27350,Yarra City,-37.7993703,144.97825841
20910,Bayside City,-37.92150116,145.01123047
27260,Wyndham City,-37.8450475,144.7251046
22170,Frankston City,-38.0808171,145.2059892
23270,Hume City,-37.5511284,144.7305287
22310,Glen Eira City,-37.9048128,145.0696454
26350,Stonnington City,-37.8408326,144.9902812
25060,Moonee Valley City,-37.7502572,144.9117476
27350,Yarra City,-37.81128311,145.00814819
24410,Maroondah City,-37.80815887,145.25004578
24970,Monash City,-37.87632311,145.16968357
24970,Monash City,-37.91883992,145.14234492
21610,Casey City,-37.97553253,145.25848389
27070,Whittlesea City,-37.61871887,145.10021741
22170,Frankston City,-38.0808121,145.206079
22170,Frankston City,-38.0808211,145.2059608
21180,Brimbank City,-37.79149052,144.8229022
25060,Moonee Valley City,-37.7664299,144.91804504
22310,Glen Eira City,-37.9029714,145.0449838
20660,Banyule City,-37.75300217,145.03263855
23430,Kingston City,-37.9858321,145.0931527
27260,Wyndham City,-37.8639411,144.60004018
21890,Darebin City,-37.75518799,145.00375366
25250,Moreland City,-37.76054764,144.98065186
22310,Glen Eira City,-37.91008907,145.03826703
26350,Stonnington City,-37.83735721,144.98770354
24410,Maroondah City,-37.76653279,145.27673556
22310,Glen Eira City,-37.90667897,145.02634017
22310,Glen Eira City,-37.8797118,145.0242599
25900,Port Phillip City,-37.8577177,144.9738889
22670,Greater Dandenong City,-37.96501718,145.21343997
22310,Glen Eira City,-37.89579773,145.00579834
24600,Melbourne City,-37.79478455,144.94952393
23110,Hobsons Bay City,-37.8406192,144.8870172
24970,Monash City,-37.87290955,145.16337585
25060,Moonee Valley City,-37.75654984,144.86065674
27350,Yarra City,-37.80752358,144.97820268
24600,Melbourne City,-37.80930153,144.9669338
24600,Melbourne City,-37.81830395,144.96061256
24330,Maribyrnong City,-37.80028743,144.90041229
21180,Brimbank City,-37.67635345,144.77082825
26350,Stonnington City,-37.85466385,145.05224609
24600,Melbourne City,-37.84342194,144.97859192
25900,Port Phillip City,-37.83751349,144.95694987
23670,Knox City,-37.84187275,145.23367386
22310,Glen Eira City,-37.8806997,145.0453536
23430,Kingston City,-38.05224641,145.1267865
24970,Monash City,-37.8901539,145.1640302
23430,Kingston City,-37.92990066,145.11713884
23430,Kingston City,-37.92977563,145.1170719
23430,Kingston City,-37.92971754,145.11700493
24600,Melbourne City,-37.8158365,144.9549044
21180,Brimbank City,-37.70186234,144.80192566
24970,Monash City,-37.9054822,145.1200113
20660,Banyule City,-37.75114059,145.04608154
27070,Whittlesea City,-37.6749904,145.0515017
20910,Bayside City,-37.9746395,145.0535069
23430,Kingston City,-38.05597077,145.12294033
24600,Melbourne City,-37.81939697,144.95710754
20910,Bayside City,-37.93808746,145.01402283
25250,Moreland City,-37.76409531,144.96974182
27260,Wyndham City,-37.8638589,144.59981479
26980,Whitehorse City,-37.812621,145.1916681
24600,Melbourne City,-37.82163577,144.9893436
21890,Darebin City,-37.77795792,144.99966431
23430,Kingston City,-37.92872238,145.12031555
20910,Bayside City,-37.93714495,145.0122174
22310,Glen Eira City,-37.88570786,145.01077271
25250,Moreland City,-37.73335451,144.96247682
24210,Manningham City,-37.77096581,145.1996376
22310,Glen Eira City,-37.8922323,145.0542564
25060,Moonee Valley City,-37.76837138,144.91741846
25060,Moonee Valley City,-37.77052307,144.90519714
25250,Moreland City,-37.770737,144.9626415
26350,Stonnington City,-37.8621839,145.0283478
25900,Port Phillip City,-37.86939621,144.97911072
26980,Whitehorse City,-37.81922531,145.12142944
20660,Banyule City,-37.77842712,145.03935242
21180,Brimbank City,-37.74593353,144.78596497
23430,Kingston City,-37.94723511,145.08102417
27450,Yarra Ranges Shire,-37.8078804,145.32119751
21110,Boroondara City,-37.8292923,145.05709839
23270,Hume City,-37.68405533,144.92628479
24600,Melbourne City,-37.8131869,144.9629796
24970,Monash City,-37.92456055,145.12084961
27260,Wyndham City,-37.87179565,144.72554016
26350,Stonnington City,-37.8368721,144.99980164
23430,Kingston City,-37.9906495,145.0708124
21110,Boroondara City,-37.82362844,145.04151681
24970,Monash City,-37.8664521,145.1874028
22310,Glen Eira City,-37.8745837,145.023127
26980,Whitehorse City,-37.83657837,145.18960571
26980,Whitehorse City,-37.81784439,145.12339783
24970,Monash City,-37.93822479,145.20298767
24330,Maribyrnong City,-37.79611969,144.8963623
27350,Yarra City,-37.8087193,144.9864049
22310,Glen Eira City,-37.8737499,145.0276141
22310,Glen Eira City,-37.8743867,145.0229968
22310,Glen Eira City,-37.874257,145.0232057
20660,Banyule City,-37.734744,145.0423706
27450,Yarra Ranges Shire,-37.90654238,145.34134155
27350,Yarra City,-37.78866196,144.9954071
24650,Melton City,-37.71532331,144.74919087
27260,Wyndham City,-37.84269582,144.65833342
21450,Cardinia Shire,-38.0856809,145.4601866
27260,Wyndham City,-37.86100424,144.68790108
22310,Glen Eira City,-37.8742185,145.0231239
22310,Glen Eira City,-37.8743784,145.0230265
20660,Banyule City,-37.75644134,145.06314319
22310,Glen Eira City,-37.8741186,145.0231527
25060,Moonee Valley City,-37.7524963,144.8730223
22310,Glen Eira City,-37.8741098,145.0231448
26350,Stonnington City,-37.8462944,145.03105164
22310,Glen Eira City,-37.8744003,145.023107
25900,Port Phillip City,-37.86247363,144.97927052
22310,Glen Eira City,-37.8743742,145.0230358
25900,Port Phillip City,-37.88214872,144.9817598
26980,Whitehorse City,-37.82737732,145.17424011
27260,Wyndham City,-37.82967758,144.8044281
27260,Wyndham City,-37.81534958,144.80830383
24330,Maribyrnong City,-37.77342606,144.88639832
22310,Glen Eira City,-37.87427,145.0230933
22310,Glen Eira City,-37.8743049,145.0231888
27070,Whittlesea City,-37.65009108,145.05070009
24600,Melbourne City,-37.813027,144.9653188
21180,Brimbank City,-37.74486542,144.80004883
24410,Maroondah City,-37.83238602,145.22735596
23110,Hobsons Bay City,-37.86256409,144.83343506
21180,Brimbank City,-37.7584343,144.79997253
23670,Knox City,-37.8926119,145.2382462
23430,Kingston City,-38.05170495,145.13116877
25060,Moonee Valley City,-37.7526721,144.8730357
26980,Whitehorse City,-37.79776764,145.1421814
25250,Moreland City,-37.75846481,144.97059631
24410,Maroondah City,-37.80927658,145.24545288
23270,Hume City,-37.69612626,144.87695765
24330,Maribyrnong City,-37.778862,144.86312866
26350,Stonnington City,-37.8574474,145.0291622
26980,Whitehorse City,-37.81143951,145.21134949
24330,Maribyrnong City,-37.7937355,144.8621521
22310,Glen Eira City,-37.8805493,145.0453121
27350,Yarra City,-37.7821635,144.9897518
20910,Bayside City,-37.9786817,145.0220604
26350,Stonnington City,-37.8472558,144.9977567
26350,Stonnington City,-37.8472767,144.9977479
27350,Yarra City,-37.81489595,145.00524088
23430,Kingston City,-37.97957611,145.06869507
24600,Melbourne City,-37.79160309,144.94084167
20910,Bayside City,-37.90217209,145.02598572
25900,Port Phillip City,-37.82871623,144.96182176
22310,Glen Eira City,-37.8741934,145.0233085
20910,Bayside City,-37.9943924,145.03277588
26350,Stonnington City,-37.84437161,144.99475401
22310,Glen Eira City,-37.87884903,145.01237488
25060,Moonee Valley City,-37.73544333,144.86638298
22310,Glen Eira City,-37.8743306,145.023258
25250,Moreland City,-37.76811896,144.96236684
27260,Wyndham City,-37.8809672,144.6879655
26350,Stonnington City,-37.8872757,145.07955933
27260,Wyndham City,-37.88442824,144.66345019
21110,Boroondara City,-37.78978342,145.02183873
25060,Moonee Valley City,-37.7417728,144.89086868
23430,Kingston City,-37.97789568,145.06012164
21610,Casey City,-38.0997622,145.3225596
21610,Casey City,-38.0997509,145.3225593
27260,Wyndham City,-37.8387264,144.6605045
25250,Moreland City,-37.7180236,144.9307195
24600,Melbourne City,-37.81398588,144.94277321
24600,Melbourne City,-37.81184265,144.96625671
21610,Casey City,-38.029477,145.2698126
27450,Yarra Ranges Shire,-37.81214076,145.42852026
24600,Melbourne City,-37.8131869,144.9629796
20660,Banyule City,-37.74703598,145.04182434
20910,Bayside City,-37.96056747,145.01121521
26980,Whitehorse City,-37.82038236,145.141246
20660,Banyule City,-37.75695038,145.05255127
25250,Moreland City,-37.7001599,144.9231998
25250,Moreland City,-37.72967911,144.93563843
24330,Maribyrnong City,-37.8029228,144.88569815
25250,Moreland City,-37.70018871,144.94438662
24410,Maroondah City,-37.80934525,145.24752808
24600,Melbourne City,-37.81065369,144.95103455
22310,Glen Eira City,-37.86338166,145.01859291
27450,Yarra Ranges Shire,-37.96541977,145.32666016
24600,Melbourne City,-37.8475558,144.9819661
21890,Darebin City,-37.7191109,145.012251
25250,Moreland City,-37.75209045,144.93559265
27350,Yarra City,-37.802197,144.9812058
23430,Kingston City,-38.04850388,145.14161682
24600,Melbourne City,-37.80626903,144.96277867
22170,Frankston City,-38.0808261,145.206065
24600,Melbourne City,-37.8062812,144.96278206
24600,Melbourne City,-37.80805556,144.96527778
25250,Moreland City,-37.7210622,144.9220829
27350,Yarra City,-37.81926666,145.00315692
21610,Casey City,-38.14230271,145.25023718
26350,Stonnington City,-37.8399243,145.02196872
21110,Boroondara City,-37.8057881,145.0189722
21890,Darebin City,-37.7190724,145.0122516
22310,Glen Eira City,-37.90950775,145.0852356
21180,Brimbank City,-37.78131104,144.8347168
21890,Darebin City,-37.7190788,145.012158
24600,Melbourne City,-37.79887772,144.91908264
23670,Knox City,-37.89850998,145.23683167
23670,Knox City,-37.89918137,145.2328186
26980,Whitehorse City,-37.81769943,145.14840698
23110,Hobsons Bay City,-37.8615303,144.77101135
23270,Hume City,-37.65798187,144.95332336
21180,Brimbank City,-37.75831223,144.82337952
24600,Melbourne City,-37.8240453,144.9447871
24330,Maribyrnong City,-37.76978683,144.89761353
24330,Maribyrnong City,-37.80594635,144.88154602
22310,Glen Eira City,-37.8745936,145.0231179
27350,Yarra City,-37.8239611,144.9909479
24330,Maribyrnong City,-37.7997915,144.8980535
25900,Port Phillip City,-37.84357452,144.95046997
24210,Manningham City,-37.74187088,145.21403503
24970,Monash City,-37.91435242,145.13496399
21890,Darebin City,-37.74211658,145.00593714
24970,Monash City,-37.90284729,145.09747314
27350,Yarra City,-37.8122312,144.99648621
24650,Melton City,-37.75321579,144.70372009
24410,Maroondah City,-37.82459053,145.21807104
27070,Whittlesea City,-37.6698761,145.01557922
24600,Melbourne City,-37.8266983,144.97229004
21110,Boroondara City,-37.83369772,145.07555882
25250,Moreland City,-37.74843597,144.97601318
27350,Yarra City,-37.78530114,144.97137263
26350,Stonnington City,-37.8855847,145.0829427
27350,Yarra City,-37.8257696,144.9942181
23670,Knox City,-37.9318647,145.2561112
25250,Moreland City,-37.7738228,144.9536795
24600,Melbourne City,-37.81648636,144.96697998
24600,Melbourne City,-37.82036972,144.95755005
26350,Stonnington City,-37.87597927,145.04928224
26980,Whitehorse City,-37.83535767,145.1242218
25250,Moreland City,-37.757061,144.97677612
27260,Wyndham City,-37.8811646,144.6835185
23270,Hume City,-37.59737157,144.69798646
23270,Hume City,-37.6525116,144.9291687
21180,Brimbank City,-37.66617203,144.75370789
26350,Stonnington City,-37.8872757,145.07955933
26350,Stonnington City,-37.8368721,145.00296021
26350,Stonnington City,-37.83961105,144.99786377
22310,Glen Eira City,-37.8747321,145.0228373
27260,Wyndham City,-37.81817245,144.79508972
23430,Kingston City,-37.98285675,145.06488037
21180,Brimbank City,-37.71218109,144.83117676
20660,Banyule City,-37.72802734,145.07157898
25250,Moreland City,-37.73653412,144.92915344
24600,Melbourne City,-37.80296607,144.96394298
27260,Wyndham City,-37.82526779,144.81384277
21890,Darebin City,-37.73729706,145.03109741
25250,Moreland City,-37.7738209,144.9536801
24410,Maroondah City,-37.81945038,145.22731018
23270,Hume City,-37.64413452,144.83396912
23270,Hume City,-37.67265273,144.84729584
21180,Brimbank City,-37.7892214,144.8290557
21110,Boroondara City,-37.8252184,145.0465699
23430,Kingston City,-37.95035934,145.04968262
20660,Banyule City,-37.74716187,145.04179382
24970,Monash City,-37.88626862,145.09030151
24970,Monash City,-37.90216064,145.0881958
26980,Whitehorse City,-37.83568254,145.16493415
25250,Moreland City,-37.75587082,144.94541931
24650,Melton City,-37.69505976,144.51732781
22310,Glen Eira City,-37.88734436,145.05615234
21110,Boroondara City,-37.80343647,145.03680143
21180,Brimbank City,-37.72782135,144.80787659
21890,Darebin City,-37.7191357,145.0121655
24600,Melbourne City,-37.8095508,144.9709604
21890,Darebin City,-37.7190692,145.0121773
21890,Darebin City,-37.7192972,145.0121929
21890,Darebin City,-37.7190876,145.0121304
21890,Darebin City,-37.7190972,145.0121224
24650,Melton City,-37.69505976,144.51732781
24330,Maribyrnong City,-37.8043493,144.8977096
26980,Whitehorse City,-37.8290134,145.1379035
27070,Whittlesea City,-37.61868574,145.10010882
24330,Maribyrnong City,-37.785531,144.8972341
27350,Yarra City,-37.831601,144.9969332
21110,Boroondara City,-37.78619003,145.08085632
24600,Melbourne City,-37.81125259,144.97016907
24410,Maroondah City,-37.83613205,145.21354675
27350,Yarra City,-37.8150177,144.990466
27350,Yarra City,-37.7990865,144.9853756
26350,Stonnington City,-37.8751564,145.06555176
27350,Yarra City,-37.8175514,144.9939012
21180,Brimbank City,-37.78721619,144.83569336
25250,Moreland City,-37.7653345,144.9598322
23110,Hobsons Bay City,-37.88476563,144.75642395
24600,Melbourne City,-37.80956094,144.98113337
20660,Banyule City,-37.7207905,145.0704162
24600,Melbourne City,-37.81443024,144.95481873
25250,Moreland City,-37.76784134,144.96836853
23110,Hobsons Bay City,-37.8395462,144.88252258
27260,Wyndham City,-37.83444977,144.68598938
27260,Wyndham City,-37.91332927,144.64960405
26350,Stonnington City,-37.85605621,144.99201965
24600,Melbourne City,-37.81375587,144.95725648
24330,Maribyrnong City,-37.80168533,144.89025879
26350,Stonnington City,-37.84983826,144.99565125
27260,Wyndham City,-37.83460891,144.68761498
24600,Melbourne City,-37.8220065,144.9609328
25250,Moreland City,-37.717718,144.9757264
22670,Greater Dandenong City,-37.9917122,145.17586584
23270,Hume City,-37.5782377,144.7239021
27350,Yarra City,-37.8076707,144.9758712
25900,Port Phillip City,-37.8652539,144.976936
23110,Hobsons Bay City,-37.88260269,144.75683594
21180,Brimbank City,-37.78591537,144.7603302
24650,Melton City,-37.78139877,144.754776
21890,Darebin City,-37.71696854,145.04316711
24210,Manningham City,-37.76377665,145.08151398
24970,Monash City,-37.9055261,145.1200511
26350,Stonnington City,-37.83936891,144.99659451
23110,Hobsons Bay City,-37.84511566,144.89228821
25900,Port Phillip City,-37.87985611,144.97854614
24600,Melbourne City,-37.8095484,144.9711386
24600,Melbourne City,-37.81790924,144.96202087
24970,Monash City,-37.91301184,145.13488694
23670,Knox City,-37.8925615,145.2382162
26350,Stonnington City,-37.8472941,144.997802
24970,Monash City,-37.87626017,145.16951528
24600,Melbourne City,-37.79405212,144.96850586
26980,Whitehorse City,-37.85251617,145.15200806
25250,Moreland City,-37.76070786,144.94325256
25250,Moreland City,-37.76070786,144.94325256
21890,Darebin City,-37.75940323,145.020401
23270,Hume City,-37.69426727,144.91531372
26980,Whitehorse City,-37.84985733,145.1129303
24600,Melbourne City,-37.81467056,144.94511414
27260,Wyndham City,-37.88589096,144.72187805
24970,Monash City,-37.92231369,145.11503601
25710,Nillumbik Shire,-37.71381378,145.13604736
25250,Moreland City,-37.77316918,144.96121149
21110,Boroondara City,-37.80612183,145.01712036
23270,Hume City,-37.58250172,144.72707399
26980,Whitehorse City,-37.8540234,145.1219005
20910,Bayside City,-37.93713514,145.01227198
20660,Banyule City,-37.71977615,145.08140564
27450,Yarra Ranges Shire,-37.91561728,145.35134455
23270,Hume City,-37.5783241,144.7241985
21180,Brimbank City,-37.7892462,144.8290753
25900,Port Phillip City,-37.86246733,144.97906442
23110,Hobsons Bay City,-37.87135696,144.82202148
25900,Port Phillip City,-37.84794617,144.9495697
25250,Moreland City,-37.74664171,144.95133969
21180,Brimbank City,-37.7892161,144.8291263
21180,Brimbank City,-37.789244,144.8291295
24600,Melbourne City,-37.847531,144.9819101
24410,Maroondah City,-37.81673431,145.22441101
25900,Port Phillip City,-37.8350529,144.9718227
24970,Monash City,-37.90028423,145.09943426
22170,Frankston City,-38.0808099,145.2060596
25900,Port Phillip City,-37.87392917,144.97680723
24970,Monash City,-37.87627175,145.16939225
23430,Kingston City,-38.03664543,145.11537404
22310,Glen Eira City,-37.91946096,145.07576505
22670,Greater Dandenong City,-37.97663769,145.21608676
21180,Brimbank City,-37.7495413,144.7793395
24330,Maribyrnong City,-37.80972479,144.88969788
25900,Port Phillip City,-37.8649432,144.9818221
26350,Stonnington City,-37.8472555,144.9977205
27260,Wyndham City,-37.87759781,144.68289185
24600,Melbourne City,-37.7977685,144.9560787
23270,Hume City,-37.59576035,144.92877197
23270,Hume City,-37.68810272,144.88238525
21110,Boroondara City,-37.8344331,145.0544999
24600,Melbourne City,-37.811391,144.9563284
24600,Melbourne City,-37.8114135,144.9563499
26980,Whitehorse City,-37.82155609,145.12294006
21890,Darebin City,-37.69609833,144.98735046
20660,Banyule City,-37.71095276,145.08265686
23110,Hobsons Bay City,-37.8638892,144.8240952
22310,Glen Eira City,-37.8743448,145.0229607
26350,Stonnington City,-37.85552216,145.02067566
27350,Yarra City,-37.79672587,144.97872889
23430,Kingston City,-37.9929924,145.0670929
27350,Yarra City,-37.81061935,145.0010376
23110,Hobsons Bay City,-37.8588455,144.8982523
21890,Darebin City,-37.75971222,144.99293518
25710,Nillumbik Shire,-37.7094437,145.1519521
27350,Yarra City,-37.8031399,144.9833976
25250,Moreland City,-37.77045059,144.97744751
21890,Darebin City,-37.77152252,145.01913452
26980,Whitehorse City,-37.8174794,145.181118
23430,Kingston City,-37.99470901,145.11746216
23430,Kingston City,-37.94032288,145.04560852
25900,Port Phillip City,-37.8325898,144.9718827
24600,Melbourne City,-37.81984596,144.96933384
24600,Melbourne City,-37.81166999,144.96814008
23430,Kingston City,-37.92984177,145.11702817
22310,Glen Eira City,-37.8743549,145.0230156
22310,Glen Eira City,-37.8742916,145.0229799
22310,Glen Eira City,-37.92229843,145.0592041
20910,Bayside City,-37.93717876,145.0123508
22310,Glen Eira City,-37.8904213,145.0426729
25900,Port Phillip City,-37.8515342,144.9825668
24600,Melbourne City,-37.81839563,144.95264095
24600,Melbourne City,-37.81200027,144.9651947
24600,Melbourne City,-37.81648439,144.94779996
24210,Manningham City,-37.7680991,145.175847
21180,Brimbank City,-37.79851532,144.81802368
25060,Moonee Valley City,-37.75332642,144.92585754
24600,Melbourne City,-37.82474899,144.9577179
22310,Glen Eira City,-37.86256912,145.01488979
22310,Glen Eira City,-37.8797094,145.0242279
25900,Port Phillip City,-37.8623085,144.99945068
26350,Stonnington City,-37.85665265,145.02548944
22310,Glen Eira City,-37.8641012,145.0133166
20910,Bayside City,-37.93717742,145.0122922
21890,Darebin City,-37.74972916,144.9992218
27070,Whittlesea City,-37.60928652,145.09826527
22310,Glen Eira City,-37.87073898,145.01792908
27260,Wyndham City,-37.88299814,144.70079258
24600,Melbourne City,-37.81227112,144.94508362
21890,Darebin City,-37.75080872,144.98554993
22670,Greater Dandenong City,-37.94020844,145.21046448
23430,Kingston City,-37.9890908,145.0606464
26350,Stonnington City,-37.8522931,144.996809
25250,Moreland City,-37.75387955,144.97079468
27260,Wyndham City,-37.87206268,144.69517517
24650,Melton City,-37.69130374,144.72810511
24600,Melbourne City,-37.81681824,144.96118164
25900,Port Phillip City,-37.83306885,144.9329071
25900,Port Phillip City,-37.8623085,144.99945068
24330,Maribyrnong City,-37.7671193,144.8905983
24600,Melbourne City,-37.81646686,144.96910535
22670,Greater Dandenong City,-37.96715199,145.21319934
22170,Frankston City,-38.1584287,145.1202637
20660,Banyule City,-37.712687,145.12961249
23670,Knox City,-37.88493343,145.26797609
21110,Boroondara City,-37.81138992,145.08320618
25250,Moreland City,-37.73894501,144.94358826
21610,Casey City,-38.0282634,145.3082322
27260,Wyndham City,-37.81389999,144.78829956
24970,Monash City,-37.92047882,145.11927795
21180,Brimbank City,-37.74296188,144.78855896
24970,Monash City,-37.91794235,145.15782963
27350,Yarra City,-37.81647491,144.99047852
23110,Hobsons Bay City,-37.85770484,144.82322256
23670,Knox City,-37.91286469,145.235672
22310,Glen Eira City,-37.91082764,145.03912354
22310,Glen Eira City,-37.8745105,145.0231252
24330,Maribyrnong City,-37.7861035,144.8771171
22170,Frankston City,-38.16880549,145.14135039
23110,Hobsons Bay City,-37.85762791,144.82342897
24970,Monash City,-37.87623867,145.16936206
21890,Darebin City,-37.7419625,145.00571431
24600,Melbourne City,-37.81497192,144.9606781
26350,Stonnington City,-37.83825741,144.99237012
26350,Stonnington City,-37.86003113,145.05941772
24600,Melbourne City,-37.78847504,144.94099426
21110,Boroondara City,-37.81449127,145.0218811
22310,Glen Eira City,-37.88483363,145.00489257
20660,Banyule City,-37.72360229,145.07376099
23110,Hobsons Bay City,-37.8646766,144.8243593
25250,Moreland City,-37.70496368,144.93711853
21890,Darebin City,-37.73731995,144.99571228
24210,Manningham City,-37.78125,145.15057373
21110,Boroondara City,-37.86203766,145.06639099
21180,Brimbank City,-37.75960922,144.79025269
27350,Yarra City,-37.81485025,145.00344889
24600,Melbourne City,-37.82196199,144.9534007
24600,Melbourne City,-37.81614181,144.95913245
20660,Banyule City,-37.68667984,145.06790161
24600,Melbourne City,-37.8121795,144.9687051
24600,Melbourne City,-37.81504856,144.9669757
24330,Maribyrnong City,-37.8108544,144.8785072
23110,Hobsons Bay City,-37.82249832,144.9021759
20660,Banyule City,-37.70401764,145.10301208
23430,Kingston City,-38.00726318,145.10366821
24600,Melbourne City,-37.8058507,144.9632888
21180,Brimbank City,-37.77159882,144.82972717
25900,Port Phillip City,-37.8324898,144.9708592
27260,Wyndham City,-37.89801407,144.66143799
20660,Banyule City,-37.75312424,145.05122375
24600,Melbourne City,-37.81994629,144.95706177
27070,Whittlesea City,-37.67133331,145.02297974
27350,Yarra City,-37.80913162,144.99711609
20660,Banyule City,-37.73408508,145.04344177
24970,Monash City,-37.89556503,145.18429565
27260,Wyndham City,-37.89585495,144.74746704
24600,Melbourne City,-37.81962204,144.96000671
24600,Melbourne City,-37.8118515,144.97689819
21890,Darebin City,-37.719095,145.0122013
21890,Darebin City,-37.7191146,145.0122111
21890,Darebin City,-37.7190626,145.0122072
24600,Melbourne City,-37.78889811,144.90756156
24600,Melbourne City,-37.78820225,144.90754345
27260,Wyndham City,-37.86544418,144.69877625
26980,Whitehorse City,-37.83117676,145.14260864
24970,Monash City,-37.8986368,145.0885292
24600,Melbourne City,-37.8261798,144.9541625
21890,Darebin City,-37.75446701,145.00361633
24600,Melbourne City,-37.80030823,144.94396973
21890,Darebin City,-37.7190825,145.0121593
21890,Darebin City,-37.7190749,145.0121715
21890,Darebin City,-37.7190689,145.0121829
20910,Bayside City,-37.93713471,145.01231434
22670,Greater Dandenong City,-37.9520605,145.1523101
24600,Melbourne City,-37.81127548,144.95646667
21450,Cardinia Shire,-38.0685363,145.4985638
21890,Darebin City,-37.70615387,144.99002075
24600,Melbourne City,-37.8177681,144.96563721
21890,Darebin City,-37.7191063,145.0121621
21890,Darebin City,-37.71909,145.0121675
21890,Darebin City,-37.7191083,145.0121768
21890,Darebin City,-37.7191015,145.012179
21890,Darebin City,-37.7191041,145.0122393
23270,Hume City,-37.64286041,144.94671631
21890,Darebin City,-37.7176394,145.0113413
24330,Maribyrnong City,-37.8057797,144.89312762
27260,Wyndham City,-37.8809426,144.6880438
25900,Port Phillip City,-37.83432388,144.95367432
24970,Monash City,-37.92448044,145.11985779
20910,Bayside City,-37.93717076,145.01226867
24600,Melbourne City,-37.82733536,144.96853638
20660,Banyule City,-37.70990753,145.08627319
25250,Moreland City,-37.76822314,144.97248345
23270,Hume City,-37.63747406,144.91699219
22310,Glen Eira City,-37.9135101,145.0478015
27350,Yarra City,-37.78895569,144.96920776
24600,Melbourne City,-37.78900784,144.90790777
24600,Melbourne City,-37.78767876,144.90587403
24600,Melbourne City,-37.82185364,144.95217896
23670,Knox City,-37.8389897,145.2663184
24600,Melbourne City,-37.81220556,144.96786477
24410,Maroondah City,-37.77738571,145.2918396
20660,Banyule City,-37.70322418,145.1159668
21890,Darebin City,-37.78449631,144.99581909
25250,Moreland City,-37.77081096,144.94247049
26980,Whitehorse City,-37.84635095,145.14518126
21890,Darebin City,-37.7444458,145.01896667
26350,Stonnington City,-37.88658279,145.08245854
27260,Wyndham City,-37.8808883,144.6881523
23430,Kingston City,-37.99429706,145.07325694
23430,Kingston City,-37.98810577,145.07460022
21110,Boroondara City,-37.81948853,145.08848572
21180,Brimbank City,-37.7779274,144.83712769
25900,Port Phillip City,-37.86774826,144.98924255
26980,Whitehorse City,-37.81324387,145.17681885
24330,Maribyrnong City,-37.7752039,144.881517
26350,Stonnington City,-37.85070419,144.98901367
24330,Maribyrnong City,-37.80442425,144.8989095
24330,Maribyrnong City,-37.79884768,144.89804381
23270,Hume City,-37.5674218,144.7127411
26350,Stonnington City,-37.86127038,145.03303034
21890,Darebin City,-37.7432339,145.007999
21180,Brimbank City,-37.82112503,144.82759094
23270,Hume City,-37.6843286,144.919361
24600,Melbourne City,-37.81404877,144.97146606
27260,Wyndham City,-37.84418106,144.78190613
21110,Boroondara City,-37.82155991,145.04022217
24600,Melbourne City,-37.82658898,144.95610416
21180,Brimbank City,-37.74556351,144.82533264
20660,Banyule City,-37.75580659,145.05983891
20660,Banyule City,-37.75590522,145.05981275
27070,Whittlesea City,-37.59739304,145.08908081
24600,Melbourne City,-37.82021941,144.96595789
24600,Melbourne City,-37.8140907,144.9642021
21890,Darebin City,-37.7112236,145.0227356
23270,Hume City,-37.6873419,144.9357493
23430,Kingston City,-37.93696976,145.05197144
27070,Whittlesea City,-37.68723297,145.00244141
27070,Whittlesea City,-37.66402054,145.00260925
26350,Stonnington City,-37.8401786,144.9991866
21180,Brimbank City,-37.7956718,144.8033576
24970,Monash City,-37.91198349,145.20088196
24600,Melbourne City,-37.80283653,144.93564303
24600,Melbourne City,-37.7901013,144.9283926
